Prefix,LastName,FirstName,Suffix,StateDst,Year,FilingDate,DocID,PDF_URL,PDF_Status
Hon.,Rogers,Harold Dallas,,KY05,2020,2020-09-09,8217631,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217631.pdf,Scanned
Hon.,Rogers,Harold Dallas,,KY05,2020,2020-09-09,8217632,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217632.pdf,Scanned
Hon.,Rogers,Harold Dallas,,KY05,2020,2020-07-02,8217365,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217365.pdf,Scanned
Hon.,Rogers,Harold Dallas,,KY05,2020,2020-06-11,8217324,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217324.pdf,Scanned
Hon.,Rogers,Harold Dallas,,KY05,2020,2020-06-11,8217326,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217326.pdf,Scanned
Hon.,Rogers,Harold Dallas,,KY05,2020,2020-05-11,8217212,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217212.pdf,Scanned
Hon.,Rogers,Harold Dallas,,KY05,2020,2020-03-20,8217103,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217103.pdf,Scanned
Hon.,Rogers,Harold Dallas,,KY05,2020,2020-02-19,8216974,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216974.pdf,Scanned
Hon.,Rooney,Francis,,FL19,2020,2021-02-03,8217839,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217839.pdf,Scanned
Hon.,Rooney,Francis,,FL19,2020,2020-12-29,8217791,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217791.pdf,Scanned
Hon.,Rooney,Francis,,FL19,2020,2020-11-25,8217744,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217744.pdf,Scanned
Hon.,Rooney,Francis,,FL19,2020,2020-10-29,8217692,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217692.pdf,Scanned
Hon.,Rooney,Francis,,FL19,2020,2020-10-05,8217674,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217674.pdf,Scanned
Hon.,Rooney,Francis,,FL19,2020,2020-08-25,8217604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217604.pdf,Scanned
Hon.,Rooney,Francis,,FL19,2020,2020-07-28,8217419,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217419.pdf,Scanned
Hon.,Rooney,Francis,,FL19,2020,2020-06-26,8217345,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217345.pdf,Scanned
Hon.,Rooney,Francis,,FL19,2020,2020-05-27,8217281,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217281.pdf,Scanned
Hon.,Rooney,Francis,,FL19,2020,2020-04-29,8217188,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217188.pdf,Scanned
Hon.,Rooney,Francis,,FL19,2020,2020-03-25,8217114,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217114.pdf,Scanned
Hon.,Rooney,Francis,,FL19,2020,2020-02-25,8217006,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217006.pdf,Scanned
Hon.,Rooney,Francis,,FL19,2020,2020-01-15,8216915,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216915.pdf,Scanned
Hon.,Rose,John W.,,TN06,2022,2022-12-30,20022196,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20022196.pdf,Valid
Hon.,Rose,John W.,,TN06,2022,2022-10-11,20021831,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021831.pdf,Valid
Hon.,Ross,Deborah,,NC02,2023,2023-05-14,20022808,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022808.pdf,Valid
Hon.,Ross,Deborah,,NC02,2023,2023-04-14,20022738,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022738.pdf,Valid
Hon.,Ross,Deborah,,NC02,2023,2023-02-13,20022421,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022421.pdf,Valid
Hon.,Ross,Deborah K.,,NC02,2022,2022-02-19,20020492,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020492.pdf,Valid
Hon.,Ross,Deborah K.,,NC02,2022,2022-01-08,20020182,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020182.pdf,Valid
Hon.,Ross,Deborah K.,,NC02,2021,2021-04-30,20018659,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018659.pdf,Valid
,Ross,Deborah K.,,NC02,2021,2021-01-24,20018072,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018072.pdf,Valid
Hon.,Rouda,Harley E.,Jr,CA48,2021,2021-05-26,8218062,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218062.pdf,Scanned
Hon.,Rouda,Harley E.,Jr.,CA48,2020,2020-08-13,20017090,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017090.pdf,Valid
Hon.,Rouda,Harley E.,Jr.,CA48,2020,2020-04-01,20012154,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20012154.pdf,Valid
Hon.,Rouzer,David Cheston,,NC07,2022,2022-01-17,20020237,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020237.pdf,Valid
Hon.,Rouzer,David Cheston,,NC07,2021,2021-12-13,20020006,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020006.pdf,Valid
Hon.,Rouzer,David Cheston,,NC07,2021,2021-08-30,20019395,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019395.pdf,Valid
Hon.,Rouzer,David Cheston,,NC07,2021,2021-08-12,20019312,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019312.pdf,Valid
Hon.,Rouzer,David Cheston,,NC07,2020,2020-09-28,20017436,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017436.pdf,Valid
Hon.,Rouzer,David Cheston,,NC07,2020,2020-05-13,20016593,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016593.pdf,Valid
Hon.,Rouzer,David Cheston,,NC07,2020,2020-02-27,20016128,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016128.pdf,Valid
Hon.,Rutherford,John,,FL05,2023,2023-08-02,20023426,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023426.pdf,Valid
Hon.,Rutherford,John,,FL05,2023,2023-05-25,20023026,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023026.pdf,Valid
Hon.,Rutherford,John,,FL04,2022,2022-04-19,20020828,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020828.pdf,Valid
Hon.,Rutherford,John,,FL04,2022,2022-04-08,20020753,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020753.pdf,Valid
Hon.,Rutherford,John,,FL04,2022,2022-03-16,20020629,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020629.pdf,Valid
Hon.,Rutherford,John,,FL04,2021,2021-11-19,20019858,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019858.pdf,Valid
Hon.,Rutherford,John,,FL04,2021,2021-03-08,20018350,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018350.pdf,Valid
Hon.,Rutherford,John,,FL04,2021,2021-02-02,20018123,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018123.pdf,Valid
Hon.,Rutherford,John,,FL04,2021,2021-02-02,20018124,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018124.pdf,Valid
Hon.,Rutherford,John,,FL04,2020,2020-10-20,20017563,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017563.pdf,Valid
Hon.,Rutherford,John,,FL04,2020,2020-07-29,20017040,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017040.pdf,Valid
Hon.,Rutherford,John,,FL04,2020,2020-05-01,20016514,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016514.pdf,Valid
Hon.,Rutherford,John,,FL04,2020,2020-01-23,20014952,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014952.pdf,Valid
Hon.,Salazar,Maria Elvira,,FL27,2023,2023-11-08,20023976,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023976.pdf,Valid
Hon.,Salazar,Maria Elvira,,FL27,2023,2023-10-04,20023797,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023797.pdf,Valid
Hon.,Salazar,Maria Elvira,,FL27,2023,2023-06-13,20023146,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023146.pdf,Valid
Hon.,Salazar,Maria Elvira,,FL27,2023,2023-05-31,20023045,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023045.pdf,Valid
Hon.,Salazar,Maria Elvira,,FL27,2023,2023-04-25,20022756,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022756.pdf,Valid
Hon.,Salazar,Maria Elvira,,FL27,2023,2023-03-20,20022596,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022596.pdf,Valid
Hon.,Salazar,Maria Elvira,,FL27,2023,2023-02-15,20022414,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022414.pdf,Valid
Hon.,Salazar,Maria Elvira,,FL27,2023,2023-01-15,20022272,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022272.pdf,Valid
Hon.,Salazar,Maria Elvira,,FL27,2022,2022-12-15,20022142,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20022142.pdf,Valid
Hon.,Salazar,Maria Elvira,,FL27,2022,2022-10-14,20021820,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021820.pdf,Valid
Hon.,Salazar,Maria Elvira,,FL27,2022,2022-07-22,20021322,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021322.pdf,Valid
Hon.,Salazar,Maria Elvira,,FL27,2022,2022-06-10,20021096,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021096.pdf,Valid
Hon.,San Nicolas,Michael Fq,,GU00,2022,2022-07-18,8219092,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219092.pdf,Scanned
Hon.,Sanchez,Linda T.,,CA38,2020,2020-09-13,20017356,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017356.pdf,Valid
Hon.,Sarbanes,John P.,,MD03,2023,2023-05-10,8219524,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219524.pdf,Scanned
Hon.,Scanlon,Mary Gay,,PA05,2023,2023-06-05,20023019,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023019.pdf,Valid
Hon.,Scanlon,Mary Gay,,PA05,2022,2022-08-26,20021589,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021589.pdf,Valid
Hon.,Scanlon,Mary Gay,,PA05,2022,2022-08-12,20009266,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20009266.pdf,Valid
Hon.,Schiff,Adam B.,,CA28,2021,2021-12-21,20020070,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020070.pdf,Valid
Hon.,Schiff,Adam B.,,CA28,2021,2021-07-30,20019197,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019197.pdf,Valid
Hon.,Schiff,Adam B.,,CA28,2020,2020-07-09,8217364,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217364.pdf,Scanned
Hon.,Schiff,Adam B.,,CA28,2020,2020-01-08,8216880,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216880.pdf,Scanned
Hon.,Schneider,Bradley S.,,IL10,2023,2023-07-22,20023178,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023178.pdf,Valid
Hon.,Schneider,Bradley S.,,IL10,2023,2023-05-02,20022745,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022745.pdf,Valid
Hon.,Schneider,Bradley S.,,IL10,2022,2022-10-14,20021833,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021833.pdf,Valid
Hon.,Schneider,Bradley S.,,IL10,2022,2022-08-13,20021496,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021496.pdf,Valid
Hon.,Schneider,Bradley S.,,IL10,2022,2022-03-17,20020104,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020104.pdf,Valid
Hon.,Schneider,Bradley S.,,IL10,2020,2020-12-18,20017877,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017877.pdf,Valid
Hon.,Schneider,Bradley S.,,IL10,2020,2020-12-18,20017878,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017878.pdf,Valid
Hon.,Schneider,Bradley S.,,IL10,2020,2020-12-18,20017879,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017879.pdf,Valid
Hon.,Schneider,Bradley S.,,IL10,2020,2020-12-09,20017832,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017832.pdf,Valid
Hon.,Schrader,Kurt,,OR05,2022,2023-01-06,8219454,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219454.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2022,2022-12-08,8219294,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219294.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2022,2022-11-02,8219265,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219265.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2022,2022-10-06,8219241,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219241.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2022,2022-09-07,8219205,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219205.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2022,2022-08-11,8219166,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219166.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2022,2022-07-06,8219067,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219067.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2022,2022-06-02,8218930,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218930.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2022,2022-05-17,8218777,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218777.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2022,2022-04-05,8218631,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218631.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2022,2022-04-01,8218628,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218628.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2022,2022-03-02,8218587,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218587.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2022,2022-02-11,8218564,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218564.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2022,2022-02-07,8218557,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218557.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2022,2022-02-07,8218558,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218558.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2021,2022-01-06,8218522,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218522.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2021,2021-12-07,8218491,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218491.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2021,2021-11-04,8218424,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218424.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2021,2021-10-06,8218386,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218386.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2021,2021-09-08,8218328,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218328.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2021,2021-08-05,8218220,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218220.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2021,2021-07-07,8218140,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218140.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2021,2021-06-04,8218082,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218082.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2021,2021-05-12,8218029,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218029.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2021,2021-04-01,8217927,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217927.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2021,2021-04-01,8217928,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217928.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2021,2021-03-09,8217887,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217887.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2021,2021-02-23,8217870,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217870.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2020,2021-01-28,8217824,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217824.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2020,2020-12-23,8217789,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217789.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2020,2020-11-20,8217745,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217745.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2020,2020-10-28,8217689,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217689.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2020,2020-09-17,8217654,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217654.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2020,2020-07-22,8217406,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217406.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2020,2020-06-24,8217339,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217339.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2020,2020-05-15,8217225,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217225.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2020,2020-04-09,8217141,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217141.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2020,2020-03-04,8217051,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217051.pdf,Scanned
Hon.,Schrader,Kurt,,OR05,2020,2020-02-06,8216960,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,Scanned
Hon.,Schrier,Kim Dr,,WA08,2022,2022-04-21,20020712,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020712.pdf,Valid
Hon.,Schrier,Kim Dr,,WA08,2021,2021-12-07,20019965,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019965.pdf,Valid
Hon.,Schrier,Kim Dr,,WA08,2021,2021-11-18,20019850,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Valid
Hon.,Schrier,Kim Dr,,WA08,2021,2021-11-12,20019808,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019808.pdf,Valid
Hon.,Schrier,Kim,,WA08,2020,2020-03-08,20016189,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016189.pdf,Valid
Hon.,Schrier,Kim,,WA08,2020,2020-01-29,20014972,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014972.pdf,Valid
Hon.,Scott,Austin,,GA08,2023,2023-01-23,20022312,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022312.pdf,Valid
Hon.,Scott,"Robert C. ""Bobby""",,VA03,2022,2022-01-10,20020194,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020194.pdf,Valid
Hon.,Scott,Austin,,GA08,2021,2021-12-01,20019915,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019915.pdf,Valid
Hon.,Scott,Austin,,GA08,2021,2021-11-24,20019877,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019877.pdf,Valid
Hon.,Scott,Austin,,GA08,2021,2021-10-21,20019670,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019670.pdf,Valid
Hon.,Scott,Austin,,GA08,2021,2021-10-15,20019633,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019633.pdf,Valid
Hon.,Scott,Austin,,GA08,2021,2021-10-15,20019635,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019635.pdf,Valid
Hon.,Scott,"Robert C. ""Bobby""",,VA03,2021,2021-09-08,20019448,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019448.pdf,Valid
Hon.,Scott,Austin,,GA08,2021,2021-08-13,20019328,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019328.pdf,Valid
Hon.,Scott,Austin,,GA08,2021,2021-08-13,20019330,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019330.pdf,Valid
Hon.,Scott,Austin,,GA08,2021,2021-06-30,20018992,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018992.pdf,Valid
Hon.,Scott,Austin,,GA08,2021,2021-05-18,20018771,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018771.pdf,Valid
Hon.,Scott,Austin,,GA08,2021,2021-05-18,20018772,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018772.pdf,Valid
Hon.,Scott,Austin,,GA08,2021,2021-04-01,20018498,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018498.pdf,Valid
Hon.,Scott,Austin,,GA08,2021,2021-02-12,20018208,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018208.pdf,Valid
Hon.,Scott,Austin,,GA08,2020,2020-12-30,20017929,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017929.pdf,Valid
Hon.,Scott,Austin,,GA08,2020,2020-09-20,20017399,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017399.pdf,Valid
Hon.,Scott,"Robert C. ""Bobby""",,VA03,2020,2020-06-25,20016837,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016837.pdf,Valid
Hon.,Scott,Austin,,GA08,2020,2020-02-26,9115545,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/9115545.pdf,Scanned
Hon.,Sessions,Pete,,TX17,2023,2023-12-28,20024204,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024204.pdf,Valid
Hon.,Sessions,Pete,,TX17,2023,2023-12-26,20024047,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024047.pdf,Valid
Hon.,Sessions,Pete,,TX17,2023,2023-11-07,20023922,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023922.pdf,Valid
Hon.,Sessions,Pete,,TX17,2023,2023-11-07,20023975,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023975.pdf,Valid
Hon.,Sessions,Pete,,TX17,2023,2023-10-13,20023819,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023819.pdf,Valid
Hon.,Sessions,Pete,,TX17,2023,2023-09-23,20023683,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023683.pdf,Valid
Hon.,Sessions,Pete,,TX17,2023,2023-09-05,20023552,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023552.pdf,Valid
Hon.,Sessions,Pete,,TX17,2023,2023-08-17,20023399,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023399.pdf,Valid
Hon.,Sessions,Pete,,TX17,2023,2023-07-27,20023360,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023360.pdf,Valid
Hon.,Sessions,Pete,,TX17,2023,2023-07-15,20023319,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023319.pdf,Valid
Hon.,Sessions,Pete,,TX17,2023,2023-06-26,20023211,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023211.pdf,Valid
Hon.,Sessions,Pete,,TX17,2023,2023-06-23,20023198,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023198.pdf,Valid
Hon.,Sessions,Pete,,TX17,2023,2023-06-06,20023094,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023094.pdf,Valid
Hon.,Sessions,Pete,,TX17,2023,2023-01-17,20022292,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022292.pdf,Valid
Hon.,Sessions,Pete,,TX17,2023,2023-01-02,20022203,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022203.pdf,Valid
Hon.,Sessions,Pete,,TX17,2022,2022-12-09,20022111,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20022111.pdf,Valid
Hon.,Sessions,Pete,,TX17,2022,2022-11-10,20021947,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021947.pdf,Valid
Hon.,Sessions,Pete,,TX17,2022,2022-10-10,20021424,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021424.pdf,Valid
Hon.,Sessions,Pete,,TX17,2022,2022-07-09,20021355,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021355.pdf,Valid
Hon.,Sessions,Pete,,TX17,2022,2022-06-17,20021238,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021238.pdf,Valid
Hon.,Sessions,Pete,,TX17,2022,2022-04-17,20020813,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020813.pdf,Valid
Hon.,Sessions,Pete,,TX17,2022,2022-04-14,20020672,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020672.pdf,Valid
Hon.,Sessions,Pete,,TX32,2022,2022-03-13,20020617,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020617.pdf,Valid
Hon.,Sessions,Pete,,TX32,2022,2022-02-22,20020507,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020507.pdf,Valid
Hon.,Sessions,Pete,,TX32,2022,2022-02-18,20020487,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020487.pdf,Valid
Hon.,Sessions,Pete,,TX32,2022,2022-02-11,20020443,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020443.pdf,Valid
Hon.,Sessions,Pete,,TX32,2021,2021-10-17,20019345,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019345.pdf,Valid
